molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,readout,smiles,pActivity
CHEMBL565799,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,360.0,nM,CHEMBL1042658,B,Displacement of [3H]PGE2 from human EP1 receptor after 1 hr by liquid scintillation counting,CHEMBL1156787,IC50,Cc1cn(Cc2ccc3ccccc3c2)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12,6.443697499232712
CHEMBL548,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1.1,nM,CHEMBL1120700,B,Binding affinity to EP1 receptor,CHEMBL1155461,IC50,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,8.958607314841775
CHEMBL1915012,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,5.012,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,8.299988937677888
CHEMBL1915013,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C3CC3)oc12,7.299988937677888
CHEMBL1915014,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,CCCc1cc2cc(Cl)cc(Cn3nc(C(=O)O)cc3C)c2o1,7.599980364934842
CHEMBL1915015,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,3.981,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C3CCCCC3)oc12,8.400007822415901
CHEMBL1915016,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(C(C)(C)C)oc12,7.199970640755866
CHEMBL1915264,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NN2CCOCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.0
CHEMBL1915017,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,251.19,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2oc(C(C)C)cc12,6.599997654072045
CHEMBL1915018,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,125.89,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cn2cc(C(C)C)cc12,6.900008766455316
CHEMBL1915019,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,501.19,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cn2cc(C(C)C)nc12,6.299997602857746
CHEMBL1915245,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(-c2nc3ccccc3[nH]2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,7.299988937677888
CHEMBL1915246,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,CNCc1ccc(NC(=O)c2cc(C)n(Cc3cc(Cl)cc4cc(C(C)C)oc34)n2)cc1,7.199970640755866
CHEMBL1915247,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC2CCOCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,7.199970640755866
CHEMBL1915248,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,316.23,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,CO[C@H]1CC[C@H](NC(=O)c2cc(C)n(Cc3cc(Cl)cc4cc(C(C)C)oc34)n2)CC1,6.499996931948306
CHEMBL1915249,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,794.33,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC2CCNCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,6.0999990348465305
CHEMBL1915250,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NN2CCCCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,7.0
CHEMBL1915251,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.12,nM,CHEMBL1920204,B,Displacement of [3H]PGE2 from human prostanoid EP1 receptor expressed in CHO-K1 cells after 30 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NN2CCOCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12,7.299988937677888
CHEMBL1915253,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC(C)C)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.0
CHEMBL1915254,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,5.012,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(N)=O)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.299988937677888
CHEMBL1915255,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,10.0,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC(C)(C)C)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.0
CHEMBL1914467,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,5.012,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC2CC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.299988937677888
CHEMBL1915256,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,19.95,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NCC2CCNCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.700057099977233
CHEMBL1915257,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,63.1,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(NC(=O)CC2CCNCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.199970640755866
CHEMBL1915258,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(NC(=O)C2CCNCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.0
CHEMBL1915259,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.81,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(NC(=O)C2(F)CCNCC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.400007822415902
CHEMBL1915260,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(NC(=O)C2CCN(CC(F)(F)F)CC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.599980364934842
CHEMBL1915261,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,7.943,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)N[C@H]2CC[C@H](O)CC2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.100015437450608
CHEMBL1915262,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,6.31,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NC[C@H]2CCCO2)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.199970640755865
CHEMBL1915263,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,25.12,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)NCC(O)C(F)(F)F)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,7.599980364934842
CHEMBL1915252,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1.995,nM,CHEMBL1920205,B,Displacement of [3H]GW875240X from human prostanoid EP1 receptor expressed in CHO-K1 cells after 45 mins by topcount liquid scintillation counting,CHEMBL1914431,IC50,Cc1cc(C(=O)O)nn1Cc1cc(Cl)cc2cc(-c3ccccc3)oc12,8.700057099977233
CHEMBL2442497,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,500.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,Cn1c(-c2ccccc2)nc(-c2nc(C(=O)O)cs2)c1-c1ccccc1,6.301029995663981
CHEMBL2442495,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccccc1,7.301029995663981
CHEMBL2442494,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,84.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1C(F)(F)F,7.075720713938118
CHEMBL2442490,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,180.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3O)cc2C(F)(F)F)n1,6.7447274948966935
CHEMBL2442489,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,580.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,O=C(O)c1csc(-n2nc(-c3cccc(O)c3)cc2C(F)(F)F)n1,6.236572006437063
CHEMBL2442488,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,320.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,O=C(O)c1csc(-n2nc(-c3ccc(O)cc3)cc2C(F)(F)F)n1,6.494850021680094
CHEMBL2442487,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,3000.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,Cc1ccc(-c2cc(C(F)(F)F)n(-c3nc(C(=O)O)cs3)n2)cc1,5.522878745280337
CHEMBL1479261,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,320.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)cc2C(F)(F)F)n1,6.494850021680094
CHEMBL2442486,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,430.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,COc1ccc(-c2cc(C(F)(F)F)n(-c3nc(C(=O)O)cs3)n2)cc1,6.366531544420413
CHEMBL2442485,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1000.0,nM,CHEMBL2443717,B,Antagonist activity at human EP1 receptor by reporter gene assay,CHEMBL2440026,IC50,COc1ccc(-c2cc(C(F)(F)F)nn2-c2nc(C(=O)O)cs2)cc1,6.0
CHEMBL3092133,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,2.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc3c(c2-c2ccccc2)CCc2ccccc2-3)n1,8.698970004336019
CHEMBL3092132,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,20.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3oc4ccccc4c32)n1,7.698970004336019
CHEMBL3092131,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,0.9,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3c2-c2ccccc2C3)n1,9.045757490560675
CHEMBL3092130,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,20.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Nc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccccc1,7.698970004336019
CHEMBL3092155,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,60.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(O)c2-c2ccccc2)n1,7.221848749616356
CHEMBL3092154,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,130.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(I)c2-c2ccccc2)n1,6.886056647693163
CHEMBL3092153,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,20.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(Br)c2-c2ccccc2)n1,7.698970004336019
CHEMBL3092152,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,60.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(Cl)c2-c2ccccc2)n1,7.221848749616356
CHEMBL3092151,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,30.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(F)c2-c2ccccc2)n1,7.522878745280337
CHEMBL3092150,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,150.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c(C(F)(F)F)c2-c2ccccc2)n1,6.823908740944319
CHEMBL3092148,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,500.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(/C=C/C(=O)O)cs2)c1-c1ccccc1,6.301029995663981
CHEMBL3092147,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,330.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1sc(-n2nc(-c3ccccc3)c(C)c2-c2ccccc2)nc1C(=O)O,6.481486060122112
CHEMBL3092146,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1000.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2ccc(C(=O)O)s2)c1-c1ccccc1,6.0
CHEMBL3092141,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccc(F)cc1,7.0
CHEMBL3092140,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1cccc(F)c1,7.301029995663981
CHEMBL3092135,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,80.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccsc1,7.096910013008056
CHEMBL3092134,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,120.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1cccs1,6.920818753952375
CHEMBL2442495,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.0,nM,CHEMBL3095969,B,Antagonist activity human EP1 receptor assessed as inhibition of PGE2-induced effect by reporter gene assay,CHEMBL3091274,IC50,Cc1c(-c2ccccc2)nn(-c2nc(C(=O)O)cs2)c1-c1ccccc1,7.301029995663981
CHEMBL3127174,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,32.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,CC1CCN(c2nn(-c3nc(C(=O)O)cs3)c3ccccc23)CC1,7.494850021680094
CHEMBL3127173,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,16.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(N3CCCCC3)c3ccccc32)n1,7.795880017344075
CHEMBL3127171,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,30.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccsc3)c3ccccc32)n1,7.522878745280337
CHEMBL3127170,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,4.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(C3=CCCCC3)c3ccccc32)n1,8.397940008672037
CHEMBL3127169,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,80.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(C3=CCCC3)c3ccccc32)n1,7.096910013008056
CHEMBL3127168,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,140.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccc(C(F)(F)F)cc3)c3ccccc32)n1,6.853871964321762
CHEMBL3127167,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,4.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,COc1ccc(-c2nn(-c3nc(C(=O)O)cs3)c3ccccc23)cc1,8.397940008672037
CHEMBL3127166,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,12.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccc(Cl)cc3)c3ccccc32)n1,7.920818753952375
CHEMBL3127165,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,20.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3cccc(F)c3)c3ccccc32)n1,7.698970004336019
CHEMBL3127164,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,4.5,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccc(F)cc3)c3ccccc32)n1,8.346787486224656
CHEMBL3127163,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,0.6,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(C(F)(F)F)cc32)n1,9.221848749616356
CHEMBL3127162,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,50.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,CNc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,7.301029995663981
CHEMBL3127161,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,19.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,Nc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,7.721246399047171
CHEMBL3127160,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,100.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,CCOc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,7.0
CHEMBL3127159,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1.1,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,COc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,8.958607314841775
CHEMBL3127158,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,140.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(O)cc32)n1,6.853871964321762
CHEMBL3127157,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,1.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,Cc1ccc2c(-c3ccccc3)nn(-c3nc(C(=O)O)cs3)c2c1,9.0
CHEMBL3127156,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,2.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccc(F)cc32)n1,8.698970004336019
CHEMBL3127155,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,80.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3cc(F)ccc32)n1,7.096910013008056
CHEMBL3127154,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,500.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3c(F)cccc32)n1,6.301029995663981
CHEMBL3127152,CHEMBL1811,Prostanoid EP1 receptor,IC50,=,39.0,nM,CHEMBL3131142,B,Antagonist activity at human EP1 receptor assessed as inhibition of PGE-induced effect by reporter gene assay,CHEMBL3124785,IC50,O=C(O)c1csc(-n2nc(-c3ccccc3)c3ccncc32)n1,7.4089353929735005
